countid,hour,vehicles
779166,15,72
779166,16,70
779166,17,57
779166,18,53
779166,19,42
779166,20,29
779166,21,16
779166,22,10
779166,23,5
779167,0,3
779167,1,0
779167,2,2
779167,3,1
779167,4,1
779167,5,9
779167,6,8
779167,7,16
779167,8,16
779167,9,10
779167,10,10
779167,11,11
779167,12,15
779167,13,19
779167,14,20
779167,15,16
779167,16,21
779167,17,23
779167,18,19
779167,19,9
779167,20,12
779167,21,7
779167,22,5
779167,23,1
779168,0,9
779168,1,6
779168,2,6
779168,3,12
779168,4,21
779168,5,41
779168,6,53
779168,7,67
779168,8,57
779168,9,56
779168,10,71
779168,11,63
779168,12,66
779168,13,76
779168,14,75
779168,15,95
779168,16,99
779168,17,96
779168,18,100
779168,19,66
779168,20,40
779168,21,26
779168,22,16
779168,23,6
779169,0,7
779169,1,1
779169,2,1
779169,3,9
779169,4,20
779169,5,35
779169,6,72
779169,7,81
779169,8,105
779169,9,93
779169,10,92
779169,11,107
779169,12,110
779169,13,124
779169,14,121
779169,15,105
779169,16,128
779169,17,108
779169,18,96
779169,19,73
779169,20,44
779169,21,21
779169,22,11
779169,23,8
779170,0,8
779170,1,6
779170,2,2
779170,3,13
779170,4,35
779170,5,59
779170,6,105
779170,7,139
779170,8,118
779170,9,105
779170,10,95
779170,11,94
779170,12,121
779170,13,129
779170,14,145
779170,15,151
779170,16,165
779170,17,175
779170,18,127
779170,19,113
779170,20,110
779170,21,65
779170,22,40
779170,23,21
779171,0,1
779171,1,0
779171,2,2
779171,3,4
779171,4,7
779171,5,30
779171,6,33
779171,7,70
779171,8,41
779171,9,37
779171,10,48
779171,11,69
779171,12,62
779171,13,50
779171,14,80
779171,15,57
779171,16,79
779171,17,59
779171,18,51
779171,19,33
779171,20,38
779171,21,14
779171,22,7
779171,23,3
779172,0,19
779172,1,12
779172,2,3
779172,3,17
779172,4,51
779172,5,123
779172,6,234
779172,7,279
779172,8,251
779172,9,201
779172,10,171
779172,11,195
779172,12,224
779172,13,226
779172,14,264
779172,15,291
779172,16,359
779172,17,404
779172,18,257
779172,19,196
779172,20,174
779172,21,107
779172,22,73
779172,23,38
779173,0,50
779173,1,44
779173,2,46
779173,3,68
779173,4,185
779173,5,408
779173,6,585
779173,7,712
779173,8,495
779173,9,503
779173,10,502
779173,11,493
779173,12,487
779173,13,556
779173,14,663
779173,15,754
779173,16,781
779173,17,750
779173,18,466
779173,19,279
779173,20,232
779173,21,192
779173,22,125
779173,23,68
779174,0,127
779174,1,134
779174,2,157
779174,3,188
779174,4,328
779174,5,639
779174,6,1053
779174,7,1194
779174,8,1065
779174,9,1069
779174,10,1151
779174,11,960
779174,12,1054
779174,13,1110
779174,14,1216
779174,15,1315
779174,16,1505
779174,17,1389
779174,18,904
779174,19,685
779174,20,583
779174,21,399
779174,22,271
779174,23,211
779175,0,41
779175,1,24
779175,2,24
779175,3,52
779175,4,123
779175,5,208
779175,6,394
779175,7,612
779175,8,509
779175,9,407
779175,10,410
779175,11,444
779175,12,480
779175,13,518
779175,14,703
779175,15,765
779175,16,871
779175,17,869
779175,18,796
779175,19,599
779175,20,393
779175,21,269
779175,22,127
779175,23,72
779176,0,20
779176,1,9
779176,2,10
779176,3,18
779176,4,64
779176,5,95
779176,6,141
779176,7,181
779176,8,168
779176,9,127
779176,10,114
779176,11,127
779176,12,149
779176,13,140
779176,14,193
779176,15,226
779176,16,209
779176,17,241
779176,18,208
779176,19,140
779176,20,121
779176,21,107
779176,22,46
779176,23,36
779177,0,37
779177,1,40
779177,2,24
779177,3,25
779177,4,95
779177,5,169
779177,6,460
779177,7,803
779177,8,770
779177,9,621
779177,10,602
779177,11,645
779177,12,695
779177,13,670
779177,14,899
779177,15,1048
779177,16,1102
779177,17,1076
779177,18,976
779177,19,637
779177,20,575
779177,21,341
779177,22,161
779177,23,99
779178,0,31
779178,1,21
779178,2,15
779178,3,26
779178,4,96
779178,5,134
779178,6,259
779178,7,260
779178,8,262
779178,9,197
779178,10,178
779178,11,229
779178,12,263
779178,13,237
779178,14,324
779178,15,396
779178,16,456
779178,17,445
779178,18,404
779178,19,288
779178,20,223
779178,21,157
779178,22,74
779178,23,39
779179,0,10
779179,1,8
779179,2,8
779179,3,11
779179,4,29
779179,5,47
779179,6,96
779179,7,113
779179,8,111
779179,9,59
779179,10,57
779179,11,68
779179,12,85
779179,13,80
779179,14,107
779179,15,112
779179,16,146
779179,17,151
779179,18,136
779179,19,108
779179,20,95
779179,21,69
779179,22,40
779179,23,16
779180,0,52
779180,1,36
779180,2,27
779180,3,61
779180,4,150
779180,5,213
779180,6,418
779180,7,604
779180,8,770
779180,9,436
779180,10,367
779180,11,468
779180,12,500
779180,13,489
779180,14,734
779180,15,882
779180,16,876
779180,17,828
779180,18,757
779180,19,613
779180,20,481
779180,21,318
779180,22,193
779180,23,107
779181,0,11
779181,1,2
779181,2,0
779181,3,11
779181,4,21
779181,5,27
779181,6,65
779181,7,88
779181,8,88
779181,9,82
779181,10,93
779181,11,61
779181,12,70
779181,13,73
779181,14,76
779181,15,116
779181,16,127
779181,17,156
779181,18,89
779181,19,74
779181,20,104
779181,21,30
779181,22,11
779181,23,8
779182,0,3
779182,1,2
779182,2,1
779182,3,1
779182,4,2
779182,5,6
779182,6,16
779182,7,36
779182,8,54
779182,9,36
779182,10,29
779182,11,31
779182,12,37
779182,13,38
779182,14,40
779182,15,68
779182,16,53
779182,17,50
779182,18,50
779182,19,24
779182,20,22
779182,21,8
779182,22,2
779182,23,6
779183,0,16
779183,1,9
779183,2,4
779183,3,5
779183,4,30
779183,5,31
779183,6,63
779183,7,114
779183,8,85
779183,9,61
779183,10,69
779183,11,85
779183,12,85
779183,13,96
779183,14,128
779183,15,136
779183,16,141
779183,17,180
779183,18,152
779183,19,87
779183,20,86
779183,21,45
779183,22,19
779183,23,27
779184,0,13
779184,1,3
779184,2,1
779184,3,8
779184,4,8
779184,5,10
779184,6,15
779184,7,35
779184,8,47
779184,9,56
779184,10,55
779184,11,60
779184,12,31
779184,13,70
779184,14,67
779184,15,75
779184,16,82
779184,17,75
779184,18,50
779184,19,45
779184,20,32
779184,21,24
779184,22,6
779184,23,12
779185,0,46
779185,1,42
779185,2,47
779185,3,53
779185,4,118
779185,5,236
779185,6,415
779185,7,431
779185,8,412
779185,9,437
779185,10,345
779185,11,451
779185,12,347
779185,13,365
779185,14,397
779185,15,451
779185,16,517
779185,17,460
779185,18,391
779185,19,314
779185,20,253
779185,21,161
779185,22,88
779185,23,89
779187,0,21
779187,1,13
779187,2,15
779187,3,26
779187,4,60
779187,5,136
779187,6,312
779187,7,562
779187,8,408
779187,9,306
779187,10,309
779187,11,359
779187,12,409
779187,13,458
779187,14,580
779187,15,603
779187,16,769
779187,17,804
779187,18,675
779187,19,463
779187,20,326
779187,21,192
779187,22,77
779187,23,46
779188,0,22
779188,1,15
779188,2,14
779188,3,36
779188,4,104
779188,5,182
779188,6,411
779188,7,777
779188,8,495
779188,9,427
779188,10,408
779188,11,484
779188,12,528
779188,13,554
779188,14,747
779188,15,831
779188,16,960
779188,17,936
779188,18,789
779188,19,583
779188,20,371
779188,21,223
779188,22,118
779188,23,52
779189,0,37
779189,1,27
779189,2,15
779189,3,28
779189,4,91
779189,5,179
779189,6,359
779189,7,468
779189,8,430
779189,9,371
779189,10,380
779189,11,401
779189,12,401
779189,13,420
779189,14,603
779189,15,588
779189,16,623
779189,17,712
779189,18,676
779189,19,442
779189,20,326
779189,21,227
779189,22,137
779189,23,67
779191,0,58
779191,1,42
779191,2,38
779191,3,72
779191,4,199
779191,5,459
779191,6,824
779191,7,1216
779191,8,963
779191,9,807
779191,10,944
779191,11,995
779191,12,1016
779191,13,962
779191,14,1073
779191,15,1306
779191,16,1445
779191,17,1385
779191,18,1155
779191,19,870
779191,20,670
779191,21,424
779191,22,224
779191,23,142
779192,0,10
779192,1,6
779192,2,7
779192,3,29
779192,4,47
779192,5,100
779192,6,140
779192,7,183
779192,8,329
779192,9,161
779192,10,168
779192,11,177
779192,12,171
779192,13,203
779192,14,295
779192,15,293
779192,16,286
779192,17,302
779192,18,204
779192,19,161
779192,20,143
779192,21,88
779192,22,41
779192,23,16
779194,0,7
779194,1,5
779194,2,5
779194,3,6
779194,4,20
779194,5,41
779194,6,82
779194,7,172
779194,8,141
779194,9,119
779194,10,101
779194,11,121
779194,12,116
779194,13,172
779194,14,204
779194,15,204
779194,16,209
779194,17,192
779194,18,176
779194,19,117
779194,20,74
779194,21,70
779194,22,30
779194,23,15
779195,0,9
779195,1,8
779195,2,6
779195,3,17
779195,4,40
779195,5,40
779195,6,49
779195,7,71
779195,8,81
779195,9,62
779195,10,65
779195,11,70
779195,12,72
779195,13,74
779195,14,109
779195,15,97
779195,16,106
779195,17,103
779195,18,116
779195,19,74
779195,20,70
779195,21,50
779195,22,15
779195,23,11
779198,0,76
779198,1,48
779198,2,44
779198,3,57
779198,4,160
779198,5,322
779198,6,786
779198,7,1124
779198,8,906
779198,9,820
779198,10,849
779198,11,965
779198,12,955
779198,13,1045
779198,14,1237
779198,15,1392
779198,16,1565
779198,17,1586
779198,18,1325
779198,19,1010
779198,20,842
779198,21,511
779198,22,254
779198,23,133
779199,0,10
779199,1,9
779199,2,5
779199,3,10
779199,4,26
779199,5,63
779199,6,112
779199,7,152
779199,8,162
779199,9,69
779199,10,95
779199,11,110
779199,12,116
779199,13,112
779199,14,177
779199,15,188
779199,16,183
779199,17,218
779199,18,170
779199,19,135
779199,20,87
779199,21,55
779199,22,32
779199,23,24
779200,0,27
779200,1,12
779200,2,14
779200,3,14
779200,4,26
779200,5,73
779200,6,204
779200,7,503
779200,8,301
779200,9,292
779200,10,324
779200,11,429
779200,12,432
779200,13,473
779200,14,576
779200,15,625
779200,16,575
779200,17,597
779200,18,467
779200,19,355
779200,20,237
779200,21,179
779200,22,110
779200,23,56
779201,0,59
779201,1,44
779201,2,42
779201,3,66
779201,4,205
779201,5,422
779201,6,847
779201,7,949
779201,8,884
779201,9,844
779201,10,793
779201,11,868
779201,12,880
779201,13,900
779201,14,1102
779201,15,1173
779201,16,1383
779201,17,1255
779201,18,1122
779201,19,771
779201,20,602
779201,21,366
779201,22,167
779201,23,121
779202,0,49
779202,1,30
779202,2,46
779202,3,53
779202,4,127
779202,5,215
779202,6,465
779202,7,986
779202,8,819
779202,9,587
779202,10,662
779202,11,768
779202,12,845
779202,13,799
779202,14,1108
779202,15,1209
779202,16,1235
779202,17,1266
779202,18,1089
779202,19,841
779202,20,619
779202,21,356
779202,22,188
779202,23,97
779203,0,42
779203,1,37
779203,2,26
779203,3,33
779203,4,111
779203,5,223
779203,6,471
779203,7,836
779203,8,673
779203,9,583
779203,10,597
779203,11,726
779203,12,779
779203,13,741
779203,14,906
779203,15,1079
779203,16,1159
779203,17,1191
779203,18,1043
779203,19,643
779203,20,430
779203,21,334
779203,22,180
779203,23,84
779206,0,11
779206,1,11
779206,2,9
779206,3,12
779206,4,57
779206,5,82
779206,6,199
779206,7,351
779206,8,289
779206,9,220
779206,10,195
779206,11,217
779206,12,236
779206,13,245
779206,14,327
779206,15,394
779206,16,381
779206,17,421
779206,18,391
779206,19,246
779206,20,211
779206,21,102
779206,22,57
779206,23,40
779207,0,35
779207,1,19
779207,2,20
779207,3,39
779207,4,98
779207,5,160
779207,6,357
779207,7,574
779207,8,472
779207,9,373
779207,10,354
779207,11,379
779207,12,411
779207,13,418
779207,14,539
779207,15,608
779207,16,685
779207,17,678
779207,18,615
779207,19,499
779207,20,358
779207,21,215
779207,22,107
779207,23,71
779208,0,78
779208,1,60
779208,2,60
779208,3,78
779208,4,236
779208,5,374
779208,6,678
779208,7,867
779208,8,780
779208,9,539
779208,10,641
779208,11,747
779208,12,817
779208,13,835
779208,14,976
779208,15,1209
779208,16,1319
779208,17,1373
779208,18,1166
779208,19,824
779208,20,625
779208,21,500
779208,22,265
779208,23,143
779209,0,29
779209,1,16
779209,2,19
779209,3,32
779209,4,85
779209,5,124
779209,6,245
779209,7,289
779209,8,367
779209,9,175
779209,10,172
779209,11,220
779209,12,197
779209,13,242
779209,14,373
779209,15,332
779209,16,329
779209,17,357
779209,18,307
779209,19,256
779209,20,143
779209,21,118
779209,22,59
779209,23,51
779210,0,48
779210,1,40
779210,2,26
779210,3,42
779210,4,96
779210,5,221
779210,6,480
779210,7,759
779210,8,573
779210,9,567
779210,10,606
779210,11,770
779210,12,828
779210,13,772
779210,14,931
779210,15,1082
779210,16,1173
779210,17,1187
779210,18,997
779210,19,623
779210,20,454
779210,21,338
779210,22,172
779210,23,80
779211,0,51
779211,1,28
779211,2,25
779211,3,37
779211,4,121
779211,5,234
779211,6,657
779211,7,840
779211,8,771
779211,9,638
779211,10,670
779211,11,749
779211,12,779
779211,13,796
779211,14,870
779211,15,917
779211,16,1003
779211,17,1048
779211,18,913
779211,19,747
779211,20,525
779211,21,369
779211,22,151
779211,23,99
779212,0,66
779212,1,30
779212,2,39
779212,3,58
779212,4,187
779212,5,325
779212,6,698
779212,7,916
779212,8,792
779212,9,652
779212,10,685
779212,11,769
779212,12,764
779212,13,803
779212,14,934
779212,15,915
779212,16,990
779212,17,985
779212,18,921
779212,19,742
779212,20,532
779212,21,381
779212,22,180
779212,23,116
779213,0,26
779213,1,13
779213,2,14
779213,3,12
779213,4,59
779213,5,129
779213,6,278
779213,7,388
779213,8,358
779213,9,300
779213,10,328
779213,11,345
779213,12,362
779213,13,355
779213,14,439
779213,15,508
779213,16,505
779213,17,445
779213,18,354
779213,19,275
779213,20,213
779213,21,145
779213,22,84
779213,23,52
779214,0,81
779214,1,58
779214,2,48
779214,3,83
779214,4,243
779214,5,479
779214,6,892
779214,7,1216
779214,8,1082
779214,9,848
779214,10,812
779214,11,930
779214,12,1008
779214,13,997
779214,14,1217
779214,15,1268
779214,16,1238
779214,17,1249
779214,18,1121
779214,19,837
779214,20,704
779214,21,421
779214,22,225
779214,23,153
779215,0,33
779215,1,31
779215,2,24
779215,3,33
779215,4,115
779215,5,201
779215,6,461
779215,7,867
779215,8,550
779215,9,432
779215,10,518
779215,11,546
779215,12,584
779215,13,570
779215,14,822
779215,15,790
779215,16,831
779215,17,863
779215,18,710
779215,19,473
779215,20,342
779215,21,191
779215,22,132
779215,23,70
779216,0,116
779216,1,76
779216,2,69
779216,3,124
779216,4,359
779216,5,638
779216,6,1298
779216,7,1759
779216,8,1467
779216,9,1183
779216,10,1217
779216,11,1323
779216,12,1429
779216,13,1503
779216,14,1686
779216,15,1665
779216,16,1759
779216,17,1731
779216,18,1576
779216,19,1249
779216,20,914
779216,21,629
779216,22,343
779216,23,209
779217,0,152
779217,1,100
779217,2,104
779217,3,172
779217,4,491
779217,5,853
779217,6,1377
779217,7,1543
779217,8,1359
779217,9,1330
779217,10,1431
779217,11,1583
779217,12,1630
779217,13,1745
779217,14,1686
779217,15,1754
779217,16,1908
779217,17,1969
779217,18,1783
779217,19,1355
779217,20,976
779217,21,754
779217,22,485
779217,23,320
779218,0,40
779218,1,34
779218,2,33
779218,3,40
779218,4,85
779218,5,164
779218,6,401
779218,7,686
779218,8,591
779218,9,604
779218,10,640
779218,11,676
779218,12,785
779218,13,738
779218,14,810
779218,15,888
779218,16,939
779218,17,953
779218,18,892
779218,19,652
779218,20,544
779218,21,346
779218,22,170
779218,23,104
779219,0,132
779219,1,90
779219,2,91
779219,3,156
779219,4,438
779219,5,800
779219,6,1451
779219,7,1676
779219,8,1561
779219,9,1345
779219,10,1324
779219,11,1366
779219,12,1443
779219,13,1561
779219,14,1753
779219,15,1820
779219,16,1879
779219,17,1882
779219,18,1873
779219,19,1341
779219,20,1153
779219,21,741
779219,22,378
779219,23,220
779221,0,127
779221,1,104
779221,2,86
779221,3,161
779221,4,498
779221,5,891
779221,6,1573
779221,7,1961
779221,8,1639
779221,9,1406
779221,10,1553
779221,11,1682
779221,12,1667
779221,13,1755
779221,14,1896
779221,15,2129
779221,16,2082
779221,17,2180
779221,18,1938
779221,19,1428
779221,20,1090
779221,21,762
779221,22,391
779221,23,260
779222,0,6
779222,1,7
779222,2,3
779222,3,5
779222,4,19
779222,5,41
779222,6,80
779222,7,132
779222,8,177
779222,9,183
779222,10,191
779222,11,214
779222,12,264
779222,13,226
779222,14,222
779222,15,282
779222,16,269
779222,17,328
779222,18,246
779222,19,169
779222,20,91
779222,21,39
779222,22,19
779222,23,17
779224,0,12
779224,1,7
779224,2,4
779224,3,13
779224,4,26
779224,5,48
779224,6,86
779224,7,132
779224,8,112
779224,9,89
779224,10,108
779224,11,93
779224,12,89
779224,13,108
779224,14,147
779224,15,149
779224,16,169
779224,17,156
779224,18,155
779224,19,80
779224,20,103
779224,21,68
779224,22,32
779224,23,25
779227,0,51
779227,1,44
779227,2,64
779227,3,44
779227,4,80
779227,5,122
779227,6,267
779227,7,244
779227,8,252
779227,9,217
779227,10,245
779227,11,193
779227,12,239
779227,13,204
779227,14,230
779227,15,253
779227,16,270
779227,17,310
779227,18,290
779227,19,187
779227,20,136
779227,21,107
779227,22,82
779227,23,80
779228,0,6
779228,1,1
779228,2,4
779228,3,4
779228,4,15
779228,5,28
779228,6,25
779228,7,26
779228,8,24
779228,9,28
779228,10,32
779228,11,21
779228,12,29
779228,13,28
779228,14,32
779228,15,43
779228,16,44
779228,17,40
779228,18,33
779228,19,21
779228,20,15
779228,21,11
779228,22,7
779228,23,5
779230,0,8
779230,1,1
779230,2,2
779230,3,3
779230,4,10
779230,5,33
779230,6,56
779230,7,73
779230,8,100
779230,9,81
779230,10,69
779230,11,87
779230,12,84
779230,13,99
779230,14,109
779230,15,139
779230,16,115
779230,17,109
779230,18,102
779230,19,56
779230,20,33
779230,21,31
779230,22,10
779230,23,5
779231,0,1
779231,1,1
779231,2,1
779231,3,3
779231,4,2
779231,5,5
779231,6,7
779231,7,16
779231,8,4
779231,9,13
779231,10,10
779231,11,6
779231,12,10
779231,13,7
779231,14,13
779231,15,20
779231,16,11
779231,17,11
779231,18,15
779231,19,7
779231,20,4
779231,21,6
779231,22,3
779231,23,0
779234,0,5
779234,1,1
779234,2,1
779234,3,7
779234,4,22
779234,5,28
779234,6,55
779234,7,68
779234,8,55
779234,9,43
779234,10,48
779234,11,60
779234,12,45
779234,13,53
779234,14,57
779234,15,71
779234,16,71
779234,17,68
779234,18,61
779234,19,43
779234,20,31
779234,21,14
779234,22,12
779234,23,12
779236,0,3
779236,1,2
779236,2,0
779236,3,7
779236,4,15
779236,5,24
779236,6,40
779236,7,69
779236,8,76
779236,9,104
779236,10,142
779236,11,146
779236,12,158
779236,13,167
779236,14,193
779236,15,236
779236,16,260
779236,17,275
779236,18,193
779236,19,136
779236,20,96
779236,21,60
779236,22,28
779236,23,10
779238,0,7
779238,1,2
779238,2,5
779238,3,9
779238,4,13
779238,5,27
779238,6,67
779238,7,75
779238,8,92
779238,9,157
779238,10,164
779238,11,149
779238,12,186
779238,13,209
779238,14,164
779238,15,170
779238,16,192
779238,17,215
779238,18,150
779238,19,121
779238,20,61
779238,21,40
779238,22,21
779238,23,10
779239,0,9
779239,1,9
779239,2,6
779239,3,8
779239,4,22
779239,5,28
779239,6,50
779239,7,74
779239,8,57
779239,9,55
779239,10,86
779239,11,88
779239,12,120
779239,13,122
779239,14,148
779239,15,185
779239,16,182
779239,17,218
779239,18,151
779239,19,153
779239,20,111
779239,21,70
779239,22,25
779239,23,18
779242,0,66
779242,1,38
779242,2,34
779242,3,82
779242,4,175
779242,5,347
779242,6,532
779242,7,729
779242,8,673
779242,9,642
779242,10,594
779242,11,736
779242,12,789
779242,13,765
779242,14,791
779242,15,908
779242,16,929
779242,17,947
779242,18,882
779242,19,660
779242,20,552
779242,21,375
779242,22,212
779242,23,109
779244,0,33
779244,1,24
779244,2,19
779244,3,54
779244,4,158
779244,5,307
779244,6,732
779244,7,1035
779244,8,701
779244,9,813
779244,10,633
779244,11,634
779244,12,795
779244,13,821
779244,14,1032
779244,15,1042
779244,16,1108
779244,17,1090
779244,18,976
779244,19,570
779244,20,497
779244,21,355
779244,22,105
779244,23,90
779245,0,9
779245,1,10
779245,2,4
779245,3,20
779245,4,31
779245,5,69
779245,6,251
779245,7,382
779245,8,192
779245,9,205
779245,10,164
779245,11,184
779245,12,233
779245,13,234
779245,14,361
